device_id,text_path,total_words,tech_stat_terms_count,bio_label_terms_count,structural_social_terms_count,structural_core_count,mismatch_numerator,mismatch_denominator,mismatch_metric,mismatch_metric_is_inf,mismatch_metric_safe
K233582,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233582.txt,4572,0,0,4,0,0,4,0.0,0,0.000000
K233625,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233625.txt,2712,0,0,5,0,0,5,0.0,0,0.000000
K233673,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233673.txt,4392,0,0,7,0,0,7,0.0,0,0.000000
K233687,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233687.txt,4746,0,0,7,0,0,7,0.0,0,0.000000
K233692,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233692.txt,2758,0,0,8,0,0,8,0.0,0,0.000000
K233698,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233698.txt,2458,0,0,5,0,0,5,0.0,0,0.000000
K233728,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233728.txt,2576,0,0,6,0,0,6,0.0,0,0.000000
K233731,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233731.txt,3730,0,0,7,0,0,7,0.0,0,0.000000
K233749,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233749.txt,2676,0,0,7,0,0,7,0.0,0,0.000000
K233826,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233826.txt,1410,0,0,4,0,0,4,0.0,0,0.000000
K233864,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233864.txt,3520,0,0,11,0,0,11,0.0,0,0.000000
K233925,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233925.txt,2040,0,0,4,0,0,4,0.0,0,0.000000
K233998,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K233998.txt,5231,0,0,16,0,0,16,0.0,0,0.000000
K234042,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K234042.txt,3562,0,0,7,0,0,7,0.0,0,0.000000
K240036,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240036.txt,3814,0,0,7,0,0,7,0.0,0,0.000000
K240172,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240172.txt,2803,0,0,5,0,0,5,0.0,0,0.000000
K240200,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240200.txt,6749,0,0,27,0,0,27,0.0,0,0.000000
K240290,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240290.txt,5077,0,0,6,0,0,6,0.0,0,0.000000
K240294,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240294.txt,4379,0,0,9,0,0,9,0.0,0,0.000000
K240369,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240369.txt,3530,0,0,5,0,0,5,0.0,0,0.000000
K240411,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240411.txt,4868,0,0,7,0,0,7,0.0,0,0.000000
K240540,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240540.txt,2310,0,0,6,0,0,6,0.0,0,0.000000
K240736,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240736.txt,2554,0,0,8,0,0,8,0.0,0,0.000000
K240769,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240769.txt,1997,0,0,6,0,0,6,0.0,0,0.000000
K240781,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240781.txt,3029,0,0,7,0,0,7,0.0,0,0.000000
K240850,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240850.txt,6311,0,0,15,0,0,15,0.0,0,0.000000
K240944,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K240944.txt,2254,0,0,7,0,0,7,0.0,0,0.000000
K241038,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241038.txt,3397,0,0,6,0,0,6,0.0,0,0.000000
K241079,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241079.txt,3738,0,0,8,0,0,8,0.0,0,0.000000
K241112,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241112.txt,3060,0,0,7,0,0,7,0.0,0,0.000000
K241121,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241121.txt,2330,0,0,5,0,0,5,0.0,0,0.000000
K241166,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241166.txt,3868,0,0,8,0,0,8,0.0,0,0.000000
K241197,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241197.txt,2960,0,0,9,0,0,9,0.0,0,0.000000
K241242,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241242.txt,2789,0,0,7,0,0,7,0.0,0,0.000000
K241292,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241292.txt,2108,0,0,5,0,0,5,0.0,0,0.000000
K241329,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241329.txt,3316,0,0,6,0,0,6,0.0,0,0.000000
K241350,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241350.txt,2662,0,0,6,0,0,6,0.0,0,0.000000
K241429,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241429.txt,3704,0,0,7,0,0,7,0.0,0,0.000000
K241440,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241440.txt,4025,0,0,7,0,0,7,0.0,0,0.000000
K241490,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241490.txt,3913,0,0,11,0,0,11,0.0,0,0.000000
K241496,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241496.txt,3022,0,0,5,0,0,5,0.0,0,0.000000
K241508,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241508.txt,3036,0,0,7,0,0,7,0.0,0,0.000000
K241546,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241546.txt,2376,0,0,5,0,0,5,0.0,0,0.000000
K241582,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241582.txt,4246,0,0,6,0,0,6,0.0,0,0.000000
K241671,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241671.txt,3120,0,0,7,0,0,7,0.0,0,0.000000
K241681,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241681.txt,2074,0,0,5,0,0,5,0.0,0,0.000000
K241696,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241696.txt,3119,0,0,9,0,0,9,0.0,0,0.000000
K241847,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241847.txt,2341,0,0,5,0,0,5,0.0,0,0.000000
K241922,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241922.txt,3257,0,0,12,0,0,12,0.0,0,0.000000
K241960,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K241960.txt,4896,0,0,15,0,0,15,0.0,0,0.000000
K242005,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242005.txt,2903,0,0,7,0,0,7,0.0,0,0.000000
K242020,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242020.txt,3663,0,0,9,0,0,9,0.0,0,0.000000
K242094,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242094.txt,3180,0,0,10,0,0,10,0.0,0,0.000000
K242123,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242123.txt,5173,0,0,13,0,0,13,0.0,0,0.000000
K242203,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242203.txt,3581,0,0,9,0,0,9,0.0,0,0.000000
K242240,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242240.txt,3924,0,0,7,0,0,7,0.0,0,0.000000
K242300,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242300.txt,2398,0,0,11,0,0,11,0.0,0,0.000000
K242334,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242334.txt,2733,0,0,5,0,0,5,0.0,0,0.000000
K242338,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242338.txt,2791,0,0,7,0,0,7,0.0,0,0.000000
K242488,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242488.txt,4863,0,0,12,0,0,12,0.0,0,0.000000
K242551,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242551.txt,5172,0,0,6,0,0,6,0.0,0,0.000000
K242624,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242624.txt,7302,0,0,7,0,0,7,0.0,0,0.000000
K242652,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242652.txt,2749,0,0,12,0,0,12,0.0,0,0.000000
K242745,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242745.txt,5677,0,0,15,0,0,15,0.0,0,0.000000
K242825,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242825.txt,1333,0,0,5,0,0,5,0.0,0,0.000000
K242994,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K242994.txt,4097,0,0,12,0,0,12,0.0,0,0.000000
K243038,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243038.txt,3067,0,0,7,0,0,7,0.0,0,0.000000
K243065,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243065.txt,3097,0,0,6,0,0,6,0.0,0,0.000000
K243144,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243144.txt,3239,0,0,7,0,0,7,0.0,0,0.000000
K243209,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243209.txt,3036,0,0,9,0,0,9,0.0,0,0.000000
K243229,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243229.txt,3505,0,0,7,0,0,7,0.0,0,0.000000
K243230,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243230.txt,3564,0,0,12,0,0,12,0.0,0,0.000000
K243235,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243235.txt,2593,0,0,6,0,0,6,0.0,0,0.000000
K243250,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243250.txt,5085,0,0,8,0,0,8,0.0,0,0.000000
K243253,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243253.txt,3676,0,0,7,0,0,7,0.0,0,0.000000
K243331,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243331.txt,2293,0,0,7,0,0,7,0.0,0,0.000000
K243335,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243335.txt,3561,0,0,6,0,0,6,0.0,0,0.000000
K243378,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243378.txt,2562,0,0,5,0,0,5,0.0,0,0.000000
K243446,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243446.txt,3109,0,0,9,0,0,9,0.0,0,0.000000
K243538,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243538.txt,2892,0,0,7,0,0,7,0.0,0,0.000000
K243620,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243620.txt,2730,0,0,9,0,0,9,0.0,0,0.000000
K243628,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243628.txt,2712,0,0,9,0,0,9,0.0,0,0.000000
K243647,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243647.txt,2517,0,0,5,0,0,5,0.0,0,0.000000
K243651,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243651.txt,3083,0,0,8,0,0,8,0.0,0,0.000000
K243672,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243672.txt,3703,0,0,9,0,0,9,0.0,0,0.000000
K243685,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243685.txt,4516,0,0,12,0,0,12,0.0,0,0.000000
K243688,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243688.txt,2683,0,0,8,0,0,8,0.0,0,0.000000
K243689,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243689.txt,2568,0,0,8,0,0,8,0.0,0,0.000000
K243696,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243696.txt,2142,0,0,5,0,0,5,0.0,0,0.000000
K243705,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243705.txt,2225,0,0,8,0,0,8,0.0,0,0.000000
K243769,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243769.txt,3205,0,0,8,0,0,8,0.0,0,0.000000
K243779,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243779.txt,3004,0,0,7,0,0,7,0.0,0,0.000000
K243793,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243793.txt,6871,0,0,13,0,0,13,0.0,0,0.000000
K243794,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243794.txt,5670,0,0,13,0,0,13,0.0,0,0.000000
K243812,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243812.txt,3863,0,0,10,0,0,10,0.0,0,0.000000
K243878,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243878.txt,4476,0,0,17,0,0,17,0.0,0,0.000000
K243919,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K243919.txt,2314,0,0,7,0,0,7,0.0,0,0.000000
K244002,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K244002.txt,2916,0,0,8,0,0,8,0.0,0,0.000000
K244023,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K244023.txt,2555,0,0,6,0,0,6,0.0,0,0.000000
K250064,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250064.txt,3461,0,0,7,0,0,7,0.0,0,0.000000
K250177,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250177.txt,3263,0,0,9,0,0,9,0.0,0,0.000000
K250186,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250186.txt,2190,0,0,6,0,0,6,0.0,0,0.000000
K250236,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250236.txt,3397,0,0,8,0,0,8,0.0,0,0.000000
K250237,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250237.txt,3894,0,0,9,0,0,9,0.0,0,0.000000
K250246,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250246.txt,5964,0,0,9,0,0,9,0.0,0,0.000000
K250268,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250268.txt,4889,0,0,9,0,0,9,0.0,0,0.000000
K250328,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250328.txt,2422,0,0,6,0,0,6,0.0,0,0.000000
K250354,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250354.txt,3201,0,0,7,0,0,7,0.0,0,0.000000
K250367,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250367.txt,3344,0,0,14,0,0,14,0.0,0,0.000000
K250379,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250379.txt,2601,0,0,7,0,0,7,0.0,0,0.000000
K250443,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250443.txt,5763,0,0,6,0,0,6,0.0,0,0.000000
K250484,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250484.txt,3724,0,0,8,0,0,8,0.0,0,0.000000
K250543,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250543.txt,2678,0,0,7,0,0,7,0.0,0,0.000000
K250650,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250650.txt,4964,0,0,5,0,0,5,0.0,0,0.000000
K250660,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250660.txt,5099,0,0,8,0,0,8,0.0,0,0.000000
K250662,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250662.txt,4074,0,0,8,0,0,8,0.0,0,0.000000
K250749,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250749.txt,3141,0,0,6,0,0,6,0.0,0,0.000000
K250754,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250754.txt,1396,0,0,5,0,0,5,0.0,0,0.000000
K250755,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250755.txt,2274,0,0,6,0,0,6,0.0,0,0.000000
K250788,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250788.txt,3640,0,0,8,0,0,8,0.0,0,0.000000
K250886,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250886.txt,5766,0,0,13,0,0,13,0.0,0,0.000000
K250901,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250901.txt,4004,0,0,6,0,0,6,0.0,0,0.000000
K250932,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250932.txt,3107,0,0,9,0,0,9,0.0,0,0.000000
K250941,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K250941.txt,3181,0,0,7,0,0,7,0.0,0,0.000000
K251009,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251009.txt,2892,0,0,7,0,0,7,0.0,0,0.000000
K251059,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251059.txt,3967,0,0,10,0,0,10,0.0,0,0.000000
K251082,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251082.txt,6741,0,0,24,0,0,24,0.0,0,0.000000
K251126,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251126.txt,3540,0,0,8,0,0,8,0.0,0,0.000000
K251153,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251153.txt,3087,0,0,6,0,0,6,0.0,0,0.000000
K251203,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251203.txt,2205,0,0,6,0,0,6,0.0,0,0.000000
K251276,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251276.txt,3342,0,0,8,0,0,8,0.0,0,0.000000
K251355,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251355.txt,2701,0,0,6,0,0,6,0.0,0,0.000000
K251386,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251386.txt,4644,0,0,8,0,0,8,0.0,0,0.000000
K251399,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251399.txt,2755,0,0,7,0,0,7,0.0,0,0.000000
K251455,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251455.txt,4860,0,0,11,0,0,11,0.0,0,0.000000
K251518,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251518.txt,3662,0,0,7,0,0,7,0.0,0,0.000000
K251528,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251528.txt,3459,0,0,11,0,0,11,0.0,0,0.000000
K251602,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251602.txt,3293,0,0,9,0,0,9,0.0,0,0.000000
K251629,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251629.txt,2946,0,0,8,0,0,8,0.0,0,0.000000
K251651,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251651.txt,3611,0,0,10,0,0,10,0.0,0,0.000000
K251763,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251763.txt,3133,0,0,10,0,0,10,0.0,0,0.000000
K251822,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251822.txt,4638,0,0,8,0,0,8,0.0,0,0.000000
K251837,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251837.txt,4410,0,0,10,0,0,10,0.0,0,0.000000
K251873,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K251873.txt,2830,0,0,7,0,0,7,0.0,0,0.000000
K252029,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252029.txt,4329,0,0,6,0,0,6,0.0,0,0.000000
K252074,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252074.txt,3402,0,0,6,0,0,6,0.0,0,0.000000
K252178,/Users/winko/Library/Mobile Documents/com~apple~CloudDocs/Research/1.5-Policy/data/raw_text/K252178.txt,2831,0,0,6,0,0,6,0.0,0,0.000000
